402231,福岡県,古賀市,コガシ,玄界灘と青柳醤油が名物,
402249,福岡県,福津市,フクツシ,宮地嶽神社と海岸線の夕日が美しい,
402257,福岡県,うきは市,ウキハシ,筑後川と果樹園が広がる田園地帯,
402265,福岡県,宮若市,ミヤワカシ,トヨタ自動車九州工場と若宮神社がある,
402273,福岡県,嘉麻市,カマシ,旧山田炭鉱と嘉麻川の清流,
402281,福岡県,朝倉市,アサクラシ,秋月の城下町と甘木絞りが有名,
402290,福岡県,みやま市,ミヤマシ,清水寺本坊庭園と高田のひなまつり,
402303,福岡県,糸島市,イトシマシ,糸島半島の海岸線とカフェ巡りが人気の観光地,
402311,福岡県,那珂川市,ナカガワシ,博多の南に位置し、清流那珂川と自然が調和した住宅地,
412015,佐賀県,佐賀市,サガシ,佐賀城跡と佐賀バルーンフェスタで有名,
412023,佐賀県,唐津市,カラツシ,唐津くんちと唐津城、虹の松原がある,
412031,佐賀県,鳥栖市,トスシ,Jリーグ・サガン鳥栖の本拠地と交通の要衝,
412040,佐賀県,多久市,タクシ,多久聖廟と学問の神様・孔子に縁がある,
412058,佐賀県,伊万里市,イマリシ,伊万里焼と陶器市が有名,
412066,佐賀県,武雄市,タケオシ,武雄温泉と図書館が人気,
412074,佐賀県,鹿島市,カシマシ,祐徳稲荷神社と鹿島酒蔵ツーリズム,
412082,佐賀県,小城市,オギシ,羊羹と清水の滝が名所,
412091,佐賀県,嬉野市,ウレシノシ,嬉野温泉と温泉湯豆腐が有名,
412104,佐賀県,神埼市,カンザキシ,吉野ヶ里遺跡と脊振山系の自然が豊か,
422011,長崎県,長崎市,ナガサキシ,平和公園と出島、グラバー園が有名,
422029,長崎県,佐世保市,サセボシ,米軍基地とハウステンボスがある港町,
422037,長崎県,島原市,シマバラシ,島原城と雲仙普賢岳災害遺構が残る,
422045,長崎県,諫早市,イサハヤシ,諫早湾干拓とうなぎ料理が名物,
422053,長崎県,大村市,オオムラシ,長崎空港と大村公園の花まつりがある,
422070,長崎県,平戸市,ヒラドシ,平戸城とキリシタン文化の名残,
422088,長崎県,松浦市,マツウラシ,アジとサバの水揚げが多い漁業都市,
422096,長崎県,対馬市,ツシマシ,国境の島で韓国との交流が深い,
422100,長崎県,壱岐市,イキシ,壱岐焼酎と古代遺跡が多く残る,
422118,長崎県,五島市,ゴトウシ,キリスト教の隠れ里と美しい海岸線,
422126,長崎県,西海市,サイカイシ,西彼杵半島と大島大橋がある,
422134,長崎県,雲仙市,ウンゼンシ,雲仙温泉と地獄めぐりが名所,
422142,長崎県,南島原市,ミナミシマバラシ,原城跡と島原の乱の歴史を伝える,
431001,熊本県,熊本市,クマモトシ,熊本城とくまモンで有名な県庁所在地,
432024,熊本県,八代市,ヤツシロシ,い草と晩白柚、八代花火大会が有名,
432032,熊本県,人吉市,ヒトヨシシ,球磨川下りと人吉温泉の城下町,
432041,熊本県,荒尾市,アラオシ,グリーンランド遊園地と万田坑跡,
432059,熊本県,水俣市,ミナマタシ,水俣湾とエコパークが整備された再生のまち,
432067,熊本県,玉名市,タマナシ,玉名ラーメンと温泉郷で知られる,
432083,熊本県,山鹿市,ヤマガシ,山鹿灯籠まつりと温泉街が名物,
432105,熊本県,菊池市,キクチシ,菊池温泉と菊池渓谷の自然美,
432113,熊本県,宇土市,ウトシ,宇土マリーナと轟貝塚がある,
432121,熊本県,上天草市,カミアマクサシ,天草五橋と釣り・温泉の観光地,
432130,熊本県,宇城市,ウキシ,三角西港と不知火海の景観が美しい,
432148,熊本県,阿蘇市,アソシ,阿蘇山と草千里が広がる自然の宝庫,
432156,熊本県,天草市,アマクサシ,潜伏キリシタンの歴史とイルカウォッチング,
432164,熊本県,合志市,コウシシ,熊本都市圏に属し研究学園都市として発展中,
442011,大分県,大分市,オオイタシ,別府と並ぶ温泉都市で府内城跡もある,
442020,大分県,別府市,ベップシ,湯けむり立ち上る地獄めぐりが名物,
442038,大分県,中津市,ナカツシ,福沢諭吉の出身地と中津城がある,
442046,大分県,日田市,ヒタシ,豆田町の町並みと天領まつりが魅力,
442054,大分県,佐伯市,サイキシ,リアス式海岸と魚介グルメが充実,
442062,大分県,臼杵市,ウスキシ,臼杵石仏と醤油・味噌の文化,
442071,大分県,津久見市,ツクミシ,セメント産業とまぐろ料理が名物,
442089,大分県,竹田市,タケタシ,岡城跡と久住高原の自然,
442097,大分県,豊後高田市,ブンゴタカダシ,昭和の町並みと国東半島の玄関口,
442101,大分県,杵築市,キツキシ,武家屋敷と城下町の町割りが残る,
442119,大分県,宇佐市,ウサシ,宇佐神宮とからあげの聖地,
442127,大分県,豊後大野市,ブンゴオオノシ,沈堕の滝と風連鍾乳洞がある,
442135,大分県,由布市,ユフシ,由布院温泉と金鱗湖が人気,
442143,大分県,国東市,クニサキシ,六郷満山文化と文殊仙寺がある,
452017,宮崎県,宮崎市,ミヤザキシ,青島とシーガイアで知られる南国観光都市,
452025,宮崎県,都城市,ミヤコノジョウシ,焼酎と畜産が盛んな内陸都市,
452033,宮崎県,延岡市,ノベオカシ,旭化成の企業城下町で祝子川渓谷がある,
452041,宮崎県,日南市,ニチナンシ,飫肥城下町と油津港が有名,
452050,宮崎県,小林市,コバヤシシ,霧島山麓の湧水と果物が豊富,
452068,宮崎県,日向市,ヒュウガシ,サーフィンと日向岬の絶景スポット,
452076,宮崎県,串間市,クシマシ,都井岬と野生馬の観察地,
452084,宮崎県,西都市,サイトシ,西都原古墳群とマンゴー栽培が盛ん,
452092,宮崎県,えびの市,エビノシ,えびの高原と温泉地がある,
462012,鹿児島県,鹿児島市,カゴシマシ,桜島と西郷隆盛ゆかりの地,
462039,鹿児島県,鹿屋市,カノヤシ,鹿屋航空基地資料館とバラ園が有名,
462047,鹿児島県,枕崎市,マクラザキシ,かつお節の生産地として有名,
462063,鹿児島県,阿久根市,アクネシ,東シナ海に面した海産物のまち,
462080,鹿児島県,出水市,イズミシ,ナベヅルの渡来地と武家屋敷群,
462101,鹿児島県,指宿市,イブスキシ,砂むし温泉と開聞岳が名所,
462136,鹿児島県,西之表市,ニシノオモテシ,種子島宇宙センターのある島の玄関口,
462144,鹿児島県,垂水市,タルミズシ,温泉と錦江湾越しの桜島が魅力,
462152,鹿児島県,薩摩川内市,サツマセンダイシ,川内原発と川内高城温泉,
462161,鹿児島県,日置市,ヒオキシ,美山の薩摩焼と吹上浜が有名,
462179,鹿児島県,曽於市,ソオシ,ゆずと焼酎が特産の内陸都市,
462187,鹿児島県,霧島市,キリシマシ,霧島温泉郷と高千穂峰の霊山,
462195,鹿児島県,いちき串木野市,イチキクシキノシ,まぐろの町と串木野金山跡,
462209,鹿児島県,南さつま市,ミナミサツマシ,吹上浜と砂の祭典が開催される,
462217,鹿児島県,志布志市,シブシシ,志布志港とウナギ養殖が有名,
462225,鹿児島県,奄美市,アマミシ,奄美大島の中心でマングローブ林が広がる,
462233,鹿児島県,南九州市,ミナミキュウシュウシ,知覧特攻平和会館と茶の生産地,
462241,鹿児島県,伊佐市,イサシ,伊佐米と大口酒造の焼酎文化,
462250,鹿児島県,姶良市,アイラシ,ベッドタウンとして発展中で温泉も豊富,
472018,沖縄県,那覇市,ナハシ,首里城と国際通りのある沖縄の中心都市,
472051,沖縄県,宜野湾市,ギノワンシ,沖縄コンベンションセンターと普天間基地がある,
472077,沖縄県,石垣市,イシガキシ,八重山諸島の中心で川平湾が人気,
472085,沖縄県,浦添市,ウラソエシ,琉球王国ゆかりの浦添城跡がある,
472093,沖縄県,名護市,ナゴシ,美ら海水族館とリゾートホテルが立ち並ぶ,
472107,沖縄県,糸満市,イトマンシ,沖縄戦終焉の地・平和祈念公園がある,
472115,沖縄県,沖縄市,オキナワシ,コザの異文化交流と音楽の街,
472123,沖縄県,豊見城市,トミグスクシ,瀬長島とウミカジテラスが観光地,
472131,沖縄県,うるま市,ウルマシ,海中道路と勝連城跡が有名,
472140,沖縄県,宮古島市,ミヤコジマシ,エメラルドグリーンの海と伊良部大橋,
472158,沖縄県,南城市,ナンジョウシ,斎場御嶽とグスク巡りが楽しめる,
